1321334134	20260903	202609	2026	2026.6658	COL	COLOMBIA	COL								BUS	COMPANIES						BUS			0	014	014	01	1	0.0	4	1	4	-4.00326797385621	4	El Tiempo, Magdalena, Colombia	CO	CO38	14028	10.8736	-74.1814	-584294	4	El Tiempo, Magdalena, Colombia	CO	CO38	14028	10.8736	-74.1814	-584294	4	El Tiempo, Magdalena, Colombia	CO	CO38	14028	10.8736	-74.1814	-584294	20260903171500	https://www.riotimesonline.com/ecopetrol-sirius-gas-community-demands-2026/
1321334135	20260903	202609	2026	2026.6658	COL	COLOMBIA	COL								BUS	COMPANIES						BUS			0	043	043	04	1	2.8	4	1	4	-4.00326797385621	4	El Tiempo, Magdalena, Colombia	CO	CO38	14028	10.8736	-74.1814	-584294	4	El Tiempo, Magdalena, Colombia	CO	CO38	14028	10.8736	-74.1814	-584294	4	El Tiempo, Magdalena, Colombia	CO	CO38	14028	10.8736	-74.1814	-584294	20260903171500	https://www.riotimesonline.com/ecopetrol-sirius-gas-community-demands-2026/
1321334136	20260903	202609	2026	2026.6658	COL	COLOMBIA	COL								CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	10	1	10	-4.00326797385621	4	La Guajira, Santander, Colombia	CO	CO26	14213	6.05	-74.3833	-588407	4	La Guajira, Santander, Colombia	CO	CO26	14213	6.05	-74.3833	-588407	4	La Guajira, Santander, Colombia	CO	CO26	14213	6.05	-74.3833	-588407	20260903171500	https://www.riotimesonline.com/ecopetrol-sirius-gas-community-demands-2026/
1321334137	20260903	202609	2026	2026.6658	COL	COLOMBIA	COL								CVL	COMMUNITY						CVL			0	112	112	11	3	-2.0	5	1	5	-4.00326797385621	4	Santa Marta, Magdalena, Colombia	CO	CO38	14028	11.2408	-74.199	-598739	4	Santa Marta, Magdalena, Colombia	CO	CO38	14028	11.2408	-74.199	-598739	4	Santa Marta, Magdalena, Colombia	CO	CO38	14028	11.2408	-74.199	-598739	20260903171500	https://www.riotimesonline.com/ecopetrol-sirius-gas-community-demands-2026/
1321334138	20260903	202609	2026	2026.6658	COL	COLOMBIA	COL								GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	10	1	10	-4.00326797385621	4	El Tiempo, Magdalena, Colombia	CO	CO38	14028	10.8736	-74.1814	-584294	4	El Tiempo, Magdalena, Colombia	CO	CO38	14028	10.8736	-74.1814	-584294	4	El Tiempo, Magdalena, Colombia	CO	CO38	14028	10.8736	-74.1814	-584294	20260903171500	https://www.riotimesonline.com/ecopetrol-sirius-gas-community-demands-2026/
1321334139	20260903	202609	2026	2026.6658	COL	COLOMBIA	COL								VEN	VENEZUELA	VEN								1	090	090	09	2	-2.0	2	1	2	2.3876404494382	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20260903171500	https://www.swnews4u.com/local/environment/flow-annual-meeting-features-interesting-line-up-of-speakers/
1321334140	20260903	202609	2026	2026.6658	COL	COLOMBIA	COL								VEN	VENEZUELA	VEN								1	090	090	09	2	-2.0	2	1	2	2.3876404494382	1	Colombia	CO	CO		4	-72	CO	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20260903171500	https://www.swnews4u.com/local/environment/flow-annual-meeting-features-interesting-line-up-of-speakers/
1321334141	20260903	202609	2026	2026.6658	COL	COLOMBIA	COL								VEN	VENEZUELA	VEN								1	090	090	09	2	-2.0	6	1	6	2.3876404494382	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20260903171500	https://www.swnews4u.com/local/environment/flow-annual-meeting-features-interesting-line-up-of-speakers/
1321334142	20260903	202609	2026	2026.6658	COLBUS	COLOMBIAN	COL					BUS													0	0311	031	03	1	5.2	6	1	6	-2.54098360655738	1	Colombia	CO	CO		4	-72	CO	0								1	Colombia	CO	CO		4	-72	CO	20260903171500	https://www.riotimesonline.com/venezuela-oil-deal-maduro-immunity-claim/
1321334143	20260903	202609	2026	2026.6658	COP	POLICE CHIEF						COP													1	010	010	01	1	0.0	2	1	2	-4.5016077170418	3	Port Orange, Florida, United States	US	USFL	FL127	29.1383	-80.9956	295559	0								3	Port Orange, Florida, United States	US	USFL		29.1383	-80.9956	295559	20260903171500	https://www.foxnews.com/us/florida-woman-70-opens-fire-port-orange-police-department-lobby-chief-says
1321334144	20260903	202609	2026	2026.6658	COP	DEPUTIES						COP													1	010	010	01	1	0.0	2	1	2	-4.71698113207547	3	Alachua County, Florida, United States	US	USFL	FL001	29.7086	-82.3332	308548	0								3	Alachua County, Florida, United States	US	USFL		29.7086	-82.3332	308548	20260903171500	https://www.wcjb.com/2026/09/03/attempted-murderer-wanted-by-alachua-deputies-whereabouts-unknown/
1321334145	20260903	202609	2026	2026.6658	COP	POLICE						COP													1	012	012	01	1	-0.4	10	1	10	-8.19672131147541	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260903171500	https://thetab.com/realityshrine/2026/09/03/below-decks-nathan-gallagher-is-a-wanted-man-in-two-countries-as-he-goes-on-run/
1321334146	20260903	202609	2026	2026.6658	COP	POLICE						COP													0	020	020	02	1	3.0	6	1	6	-0.53557765876052	4	Guarulhos, SãPaulo, Brazil	BR	BR27	11543	-23.4667	-46.5333	-645949	0								4	Guarulhos, SãPaulo, Brazil	BR	BR27	11543	-23.4667	-46.5333	-645949	20260903171500	https://www.riotimesonline.com/brazil-newspapers-call-justice-moraes-leave-supreme-court/
1321334147	20260903	202609	2026	2026.6658	COP	POLICE						COP													0	040	040	04	1	1.0	10	1	10	-3.44827586206896	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20260903171500	https://www.helsinkitimes.fi/finland/finland-news/domestic/29230-two-major-demonstrations-set-for-central-helsinki-on-saturday.html
1321334148	20260903	202609	2026	2026.6658	COP	PRISON						COP													0	040	040	04	1	1.0	4	1	4	-6.6167290886392	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20260903171500	https://www.belfastlive.co.uk/news/belfast-news/former-french-foreign-legionnaire-jailed-34564080
1321334149	20260903	202609	2026	2026.6658	COP	PRISON						COP													0	040	040	04	1	1.0	6	1	6	-6.6167290886392	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20260903171500	https://www.belfastlive.co.uk/news/belfast-news/former-french-foreign-legionnaire-jailed-34564080
1321334150	20260903	202609	2026	2026.6658	COP	POLICE						COP													1	042	042	04	1	1.9	10	1	10	-5.20446096654275	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20260903171500	https://www.belfastlive.co.uk/news/belfast-news/review-finds-10-incidents-pursued-34563262
1321334151	20260903	202609	2026	2026.6658	COP	POLICE						COP													0	042	042	04	1	1.9	10	1	10	-6.6167290886392	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20260903171500	https://www.belfastlive.co.uk/news/belfast-news/former-french-foreign-legionnaire-jailed-34564080
1321334152	20260903	202609	2026	2026.6658	COP	POLICE						COP													1	084	084	08	2	7.0	10	1	10	-8.19672131147541	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260903171500	https://thetab.com/realityshrine/2026/09/03/below-decks-nathan-gallagher-is-a-wanted-man-in-two-countries-as-he-goes-on-run/
1321334153	20260903	202609	2026	2026.6658	COP	POLICE CHIEF						COP													1	0871	087	08	2	9.0	2	1	2	-4.5016077170418	3	Port Orange, Florida, United States	US	USFL	FL127	29.1383	-80.9956	295559	0								3	Port Orange, Florida, United States	US	USFL		29.1383	-80.9956	295559	20260903171500	https://www.foxnews.com/us/florida-woman-70-opens-fire-port-orange-police-department-lobby-chief-says
1321334154	20260903	202609	2026	2026.6658	COP	POLICE						COP													1	111	111	11	3	-2.0	1	1	1	-5.02092050209206	3	Port Orange, Florida, United States	US	USFL	FL127	29.1383	-80.9956	295559	0								3	Port Orange, Florida, United States	US	USFL		29.1383	-80.9956	295559	20260903171500	https://www.fox35orlando.com/news/shooting-reported-inside-lobby-port-orange-police-department-police-say
1321334155	20260903	202609	2026	2026.6658	COP	PRISON						COP													1	173	173	17	4	-5.0	4	1	4	-9.73451327433632	3	Marion County, Indiana, United States	US	USIN	IN097	39.7684	-86.1555	450371	0								3	Marion County, Indiana, United States	US	USIN		39.7684	-86.1555	450371	20260903171500	https://www.dailystar.co.uk/news/latest-news/girl-5-who-starved-death-37624588
1321334156	20260903	202609	2026	2026.6658	COP	PRISON						COP													0	173	173	17	4	-5.0	6	1	6	-12.2605363984675	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	0								3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	20260903171500	https://13wham.com/news/local/ex-rochester-nursing-home-employee-accused-of-assaulting-resident-kirkhaven-alexander-street-cvanna-gibson
1321334157	20260903	202609	2026	2026.6658	COP	DEPUTIES						COP													1	192	192	19	4	-9.5	10	1	10	-1.23456790123457	3	Buffalo County, Nebraska, United States	US	USNE	NE019	40.85	-99.0837	835831	0								3	Buffalo County, Nebraska, United States	US	USNE		40.85	-99.0837	835831	20260903171500	https://rock1015.com/2026/09/03/gibbon-firefighters-respond-to-horse-trailer-fire-on-i-80/
1321334158	20260903	202609	2026	2026.6658	COP	DEPUTIES						COP													1	193	193	19	4	-10.0	10	1	10	-4.67289719626169	3	Bannock County, Idaho, United States	US	USID	ID005	42.6507	-112.212	395091	0								3	Bannock County, Idaho, United States	US	USID		42.6507	-112.212	395091	20260903171500	https://www.idahostatejournal.com/news/crimes_court/2-men-arrested-after-shots-fired-at-motorhome-hourslong-standoff-near-trail-creek/article_2963949f-5f92-4daf-86b1-61696a276e8b.html
1321334159	20260903	202609	2026	2026.6658	COP	DEPUTY						COP			CHN	CHINESE	CHN								0	012	012	01	1	-0.4	10	1	10	-2.35148514851485	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20260903171500	https://www.theguardian.com/politics/2026/sep/03/reform-media-presenter-worked-chinese-state-propaganda-channel
1321334160	20260903	202609	2026	2026.6658	COP	LAW ENFORCEMENT OFFICER						COP			CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	5	1	5	1.08695652173913	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260903171500	https://www.spartaindependent.com/news/local-news/sccc-to-host-25th-anniversary-9-11-remembrance-ceremony-FX6167304
1321334161	20260903	202609	2026	2026.6658	COP	DEPUTIES						COP			GOV	AUTHORITIES						GOV			1	073	073	07	2	7.4	2	1	2	-4.67289719626169	3	Power County, Idaho, United States	US	USID	ID077	42.6932	-112.818	394951	3	Power County, Idaho, United States	US	USID		42.6932	-112.818	394951	3	Power County, Idaho, United States	US	USID		42.6932	-112.818	394951	20260903171500	https://www.idahostatejournal.com/news/crimes_court/2-men-arrested-after-shots-fired-at-motorhome-hourslong-standoff-near-trail-creek/article_2963949f-5f92-4daf-86b1-61696a276e8b.html
1321334162	20260903	202609	2026	2026.6658	COP	POLICE						COP			GOV	AUTHORITIES						GOV			1	193	193	19	4	-10.0	15	1	10	-4.04624277456647	0								0								0								20260903171500	https://foxbaltimore.com/news/local/police-involved-shooting-middle-river-baltimore-county-maryland
1321334163	20260903	202609	2026	2026.6658	COP	PRISON						COP			MIL	MILITARY						MIL			0	040	040	04	1	1.0	4	1	4	-6.6167290886392	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20260903171500	https://www.belfastlive.co.uk/news/belfast-news/former-french-foreign-legionnaire-jailed-34564080
1321334164	20260903	202609	2026	2026.6658	COP	PRISON						COP			MIL	MILITARY						MIL			0	040	040	04	1	1.0	6	1	6	-6.6167290886392	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20260903171500	https://www.belfastlive.co.uk/news/belfast-news/former-french-foreign-legionnaire-jailed-34564080
1321334165	20260903	202609	2026	2026.6658	COP	POLICE						COP			MNCUSA	COSTCO	USA					MNC			1	173	173	17	4	-5.0	15	1	10	-7.73420479302832	0								0								0								20260903171500	https://www.saltwire.com/nova-scotia/halifax/bayers-lake-costco-racist-anti-immigrant-tirade-new-charges
1321334166	20260903	202609	2026	2026.6658	COP	POLICE						COP			NAM	NAMIBIA	NAM								1	1243	124	12	3	-4.0	4	1	4	-6.66666666666667	5	Omusati, Omusati, Namibia	WA	WA36	42167	-18.3333	14.8333	311110	5	Omusati, Omusati, Namibia	WA	WA36	42167	-18.3333	14.8333	311110	5	Omusati, Omusati, Namibia	WA	WA36	42167	-18.3333	14.8333	311110	20260903171500	https://allafrica.com/stories/202609030525.html
1321334167	20260903	202609	2026	2026.6658	COP	DEPUTIES						COP			USA	UNITED STATES	USA								1	010	010	01	1	0.0	8	1	8	-4.71698113207547	3	Alachua County, Florida, United States	US	USFL	FL001	29.7086	-82.3332	308548	3	Alachua County, Florida, United States	US	USFL		29.7086	-82.3332	308548	3	Alachua County, Florida, United States	US	USFL		29.7086	-82.3332	308548	20260903171500	https://www.wcjb.com/2026/09/03/attempted-murderer-wanted-by-alachua-deputies-whereabouts-unknown/
1321334168	20260903	202609	2026	2026.6658	COP	DEPUTIES						COP			USA	UNITED STATES	USA								1	020	020	02	1	3.0	6	1	6	-4.71698113207547	3	Alachua County, Florida, United States	US	USFL	FL001	29.7086	-82.3332	308548	3	Alachua County, Florida, United States	US	USFL		29.7086	-82.3332	308548	3	Alachua County, Florida, United States	US	USFL		29.7086	-82.3332	308548	20260903171500	https://www.wcjb.com/2026/09/03/attempted-murderer-wanted-by-alachua-deputies-whereabouts-unknown/
1321334169	20260903	202609	2026	2026.6658	COP	DEPUTIES						COP			USA	UNITED STATES	USA								1	073	073	07	2	7.4	2	1	2	-4.67289719626169	3	Power County, Idaho, United States	US	USID	ID077	42.6932	-112.818	394951	3	Power County, Idaho, United States	US	USID		42.6932	-112.818	394951	3	Power County, Idaho, United States	US	USID		42.6932	-112.818	394951	20260903171500	https://www.idahostatejournal.com/news/crimes_court/2-men-arrested-after-shots-fired-at-motorhome-hourslong-standoff-near-trail-creek/article_2963949f-5f92-4daf-86b1-61696a276e8b.html
1321334170	20260903	202609	2026	2026.6658	COP	DEPUTIES						COP			USA	UNITED STATES	USA								1	073	073	07	2	7.4	6	1	6	-4.67289719626169	3	Power County, Idaho, United States	US	USID	ID077	42.6932	-112.818	394951	3	Bannock County, Idaho, United States	US	USID		42.6507	-112.212	395091	3	Power County, Idaho, United States	US	USID		42.6932	-112.818	394951	20260903171500	https://www.idahostatejournal.com/news/crimes_court/2-men-arrested-after-shots-fired-at-motorhome-hourslong-standoff-near-trail-creek/article_2963949f-5f92-4daf-86b1-61696a276e8b.html
1321334171	20260903	202609	2026	2026.6658	COP	POLICE CHIEF						COP			USA	FLORIDA	USA								0	090	090	09	2	-2.0	2	1	2	-4.5016077170418	3	Port Orange, Florida, United States	US	USFL	FL127	29.1383	-80.9956	295559	3	Port Orange, Florida, United States	US	USFL		29.1383	-80.9956	295559	3	Port Orange, Florida, United States	US	USFL		29.1383	-80.9956	295559	20260903171500	https://www.foxnews.com/us/florida-woman-70-opens-fire-port-orange-police-department-lobby-chief-says
1321334172	20260903	202609	2026	2026.6658	COP	PRISON						COP			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	4	1	4	-12.2605363984675	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	20260903171500	https://13wham.com/news/local/ex-rochester-nursing-home-employee-accused-of-assaulting-resident-kirkhaven-alexander-street-cvanna-gibson
1321334173	20260903	202609	2026	2026.6658	COP	LAW ENFORCEMENT AGENCY						COP			USA	AMERICAN	USA								1	130	130	13	3	-4.4	5	1	5	-3.56347438752784	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260903171500	https://www.techradar.com/pro/security/clicking-allow-on-a-google-and-microsoft-permission-screens-could-give-hackers-access-to-your-entire-account-fbi-warns
1321334174	20260903	202609	2026	2026.6658	COP	PRISON						COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-12.2605363984675	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	20260903171500	https://13wham.com/news/local/ex-rochester-nursing-home-employee-accused-of-assaulting-resident-kirkhaven-alexander-street-cvanna-gibson
1321334175	20260903	202609	2026	2026.6658	COP	PRISON						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	3	3	-7.43801652892562	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20260903171500	https://www.greeleytribune.com/2026/09/03/texas-killing-fields-trial/
1321334176	20260903	202609	2026	2026.6658	COP	STATE PRISON						COP			USAJUD	WISCONSIN	USA					JUD			1	083	083	08	2	5.0	3	1	3	-7.18446601941748	3	Dane County, Wisconsin, United States	US	USWI	WI025	43.0667	-89.4335	1581072	3	Dane County, Wisconsin, United States	US	USWI		43.0667	-89.4335	1581072	3	Dane County, Wisconsin, United States	US	USWI		43.0667	-89.4335	1581072	20260903171500	https://www.swnews4u.com/local/courtscrime/two-want-homicide-life-sentences-commuted/
1321334177	20260903	202609	2026	2026.6658	COP	STATE PRISON						COP			USAJUD	WISCONSIN	USA					JUD			1	083	083	08	2	5.0	3	1	3	-7.18446601941748	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20260903171500	https://www.swnews4u.com/local/courtscrime/two-want-homicide-life-sentences-commuted/
1321334178	20260903	202609	2026	2026.6658	COPCOP	DETECTIVE						COP	COP												1	012	012	01	1	-0.4	10	1	10	-9.05172413793108	0								0								0								20260903171500	https://www.nwemail.co.uk/news/26520071.jayden-cammock-jailed-killing-teenager-coast-road-crash/
1321334179	20260903	202609	2026	2026.6658	COPCOP	DETECTIVE						COP	COP		JUD	MAGISTRATE						JUD			0	010	010	01	1	0.0	10	1	10	-6.48148148148148	0								0								0								20260903171500	https://www.belfastlive.co.uk/news/northern-ireland/judge-warns-councillor-rape-case-34562090
1321334180	20260903	202609	2026	2026.6658	COPGOV	DEPUTY						COP	GOV		NAM	NAMIBIA	NAM								0	120	120	12	3	-4.0	4	1	4	-2.35602094240838	4	Katima Mulilo, Caprivi, Namibia	WA	WA28	42156	-17.5	24.2667	-2582871	4	Katima Mulilo, Caprivi, Namibia	WA	WA28	42156	-17.5	24.2667	-2582871	4	Katima Mulilo, Caprivi, Namibia	WA	WA28	42156	-17.5	24.2667	-2582871	20260903171500	https://allafrica.com/stories/202609030522.html
1321334181	20260903	202609	2026	2026.6658	COPJUD	POLICE						COP	JUD		JUD	JUDGE						JUD			0	020	020	02	1	3.0	3	1	3	-8.19672131147541	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260903171500	https://thetab.com/realityshrine/2026/09/03/below-decks-nathan-gallagher-is-a-wanted-man-in-two-countries-as-he-goes-on-run/
1321334182	20260903	202609	2026	2026.6658	COPJUD	POLICE						COP	JUD		JUD	JUDGE						JUD			0	173	173	17	4	-5.0	3	1	3	-8.19672131147541	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260903171500	https://thetab.com/realityshrine/2026/09/03/below-decks-nathan-gallagher-is-a-wanted-man-in-two-countries-as-he-goes-on-run/
1321334183	20260903	202609	2026	2026.6658	CRM	CRIMINAL						CRM													0	020	020	02	1	3.0	4	2	4	-3.17757009345794	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20260903171500	https://q961.com/ixp/442/p/by-any-means-movie-review/
1321334184	20260903	202609	2026	2026.6658	CRM	KILLERS						CRM													0	060	060	06	2	6.0	14	2	14	-3.17757009345794	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20260903171500	https://q961.com/ixp/442/p/by-any-means-movie-review/
1321334185	20260903	202609	2026	2026.6658	CRM	EXTORTIONIST						CRM													0	0862	086	08	2	9.0	10	1	10	-4.60829493087557	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20260903171500	https://www.techradar.com/pro/security/it-helpdesk-impersonation-hits-microsoft-teams-once-again-with-the-hackers-hiding-their-activity-within-legitimate-tools
1321334186	20260903	202609	2026	2026.6658	CRM	ROBBER						CRM													1	1712	171	17	4	-9.2	10	1	10	1.05263157894736	0								0								0								20260903171500	https://www.punjabijagran.com/punjab/kapurthala-robbers-flee-from-kala-sangha-after-snatching-old-womans-gold-earrings-in-broad-daylight-9676266.html
1321334187	20260903	202609	2026	2026.6658	CRM	BANDIT						CRM													1	173	173	17	4	-5.0	1	1	1	-7.51748251748251	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20260903171500	https://tribuneonlineng.com/flooding-fcta-begins-city-wide-desilting-of-drains/
1321334188	20260903	202609	2026	2026.6658	CRM	CRIMINAL						CRM													1	173	173	17	4	-5.0	5	1	5	-9.73451327433632	3	Marion County, Indiana, United States	US	USIN	IN097	39.7684	-86.1555	450371	0								3	Marion County, Indiana, United States	US	USIN		39.7684	-86.1555	450371	20260903171500	https://www.dailystar.co.uk/news/latest-news/girl-5-who-starved-death-37624588
1321334189	20260903	202609	2026	2026.6658	CRM	CRIMINAL						CRM			BUS	BOSS						BUS			1	020	020	02	1	3.0	6	1	6	0.87064676616916	4	Lake Maggiore, Italy (general), Italy	IT	IT00	26305	45.95	8.65	-120679	4	Lake Maggiore, Italy (general), Italy	IT	IT00	26305	45.95	8.65	-120679	4	Lake Maggiore, Italy (general), Italy	IT	IT00	26305	45.95	8.65	-120679	20260903171500	https://www.dailymail.com/tvshowbiz/article-16101927/Country-house-chaos-Guy-Ritchie-reveals-fled-hotel-handing-sprawling-estate-Gentlemen-cast.html
1321334190	20260903	202609	2026	2026.6658	CRM	DEALER						CRM			BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	1.97628458498024	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20260903171500	https://www.thehindubusinessline.com/markets/ola-electric-weighs-fresh-fundraising-three-months-after-780-crore-qip/article71423817.ece
1321334191	20260903	202609	2026	2026.6658	CRM	CRIMINAL						CRM			LEG	CONGRESS						LEG			0	112	112	11	3	-2.0	10	1	10	-1.48	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260903171500	https://www.elle.com/culture/career-politics/a73535518/congresswoman-lamonica-mciver-pregnant-prison-essay-2026/
1321334192	20260903	202609	2026	2026.6658	CRM	BANDIT						CRM			NGA	NIGERIA	NGA								1	173	173	17	4	-5.0	4	1	4	-7.51748251748251	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20260903171500	https://tribuneonlineng.com/flooding-fcta-begins-city-wide-desilting-of-drains/
1321334193	20260903	202609	2026	2026.6658	CUB	CUBA	CUB																		0	111	111	11	3	-2.0	2	1	2	-3.42706502636204	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20260903171500	https://www.thenation.com/article/archive/cias-student-activism-phase/
1321334194	20260903	202609	2026	2026.6658	CUB	CUBA	CUB								USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-3.42706502636204	4	Bay Of Pigs, Matanzas, Cuba	CU	CU03	14751	22.18	-81.1664	-1618230	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260903171500	https://www.thenation.com/article/archive/cias-student-activism-phase/
1321334195	20260903	202609	2026	2026.6658	CUB	CUBA	CUB								USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-3.42706502636204	4	Bay Of Pigs, Matanzas, Cuba	CU	CU03	14751	22.18	-81.1664	-1618230	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20260903171500	https://www.thenation.com/article/archive/cias-student-activism-phase/
1321334196	20260903	202609	2026	2026.6658	CUB	CUBA	CUB								USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-3.42706502636204	4	Bay Of Pigs, Matanzas, Cuba	CU	CU03	14751	22.18	-81.1664	-1618230	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260903171500	https://www.thenation.com/article/archive/cias-student-activism-phase/
1321334197	20260903	202609	2026	2026.6658	CVL	COMMUNITY						CVL													1	012	012	01	1	-0.4	10	1	10	-4.00326797385621	4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	0								4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	20260903171500	https://www.riotimesonline.com/ecopetrol-sirius-gas-community-demands-2026/
