1321336163	20260903	202609	2026	2026.6658											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	1	1	1	-0.53050397877984	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260903173000	https://www.manilatimes.net/2026/09/04/world/americas-emea/trump-happy-prince-harry-and-meghan-have-left-us/2418188
1321336164	20260903	202609	2026	2026.6658											USA	CHARLOTTE	USA								1	192	192	19	4	-9.5	7	1	7	3.25670498084291	0								3	West Valley City, Utah, United States	US	USUT		40.6916	-112.001	1437843	3	West Valley City, Utah, United States	US	USUT		40.6916	-112.001	1437843	20260903173000	https://www.ksl.com:443/article/51619506/we-will-tell-their-stories-friends-family-gather-to-remember-father-daughter-killed-in-crash
1321336165	20260903	202609	2026	2026.6658											USA	CHARLOTTE	USA								1	192	192	19	4	-9.5	1	1	1	3.25670498084291	0								3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	3	West Valley City, Utah, United States	US	USUT		40.6916	-112.001	1437843	20260903173000	https://www.ksl.com:443/article/51619506/we-will-tell-their-stories-friends-family-gather-to-remember-father-daughter-killed-in-crash
1321336166	20260903	202609	2026	2026.6658											USAASM	AMERICAN SAMOA	USA								0	141	141	14	3	-6.5	10	1	10	-1.22655122655122	0								1	American Samoa	AQ	AQ		-14.32	-170.68	AQ	1	American Samoa	AQ	AQ		-14.32	-170.68	AQ	20260903173000	https://www.greenpeace.org/usa/dont-mine-the-moana-american-samoa-rejects-deep-sea-mining-push/
1321336167	20260903	202609	2026	2026.6658											USAEDU	ILLINOIS	USA					EDU			1	036	036	03	1	4.0	2	1	2	2.91777188328913	0								3	Southern Illinois University, Illinois, United States	US	USIL		37.7131	-89.2187	418849	3	Southern Illinois University, Illinois, United States	US	USIL		37.7131	-89.2187	418849	20260903173000	https://www.kfvs12.com/2026/09/03/southern-ill-star-party-returns-siuc-sept-19/
1321336168	20260903	202609	2026	2026.6658											USAEDU	ILLINOIS	USA					EDU			1	042	042	04	1	1.9	4	1	4	2.91777188328913	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260903173000	https://www.kfvs12.com/2026/09/03/southern-ill-star-party-returns-siuc-sept-19/
1321336169	20260903	202609	2026	2026.6658											USAGOV	UNITED STATES	USA					GOV			1	130	130	13	3	-4.4	2	1	2	-6.41148325358851	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20260903173000	https://www.independent.co.uk/news/world/americas/us-politics/ice-whistleblower-officer-training-background-checks-b3044214.html
1321336170	20260903	202609	2026	2026.6658											USAJUD	UNITED STATES	USA					JUD			1	120	120	12	3	-4.0	2	1	2	-8.82352941176466	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20260903173000	https://www.newser.com/story/395838/report-feds-charge-ice-agent-with-lying-about-shooting.html
1321336171	20260903	202609	2026	2026.6658											VATMED	VATICAN	VAT					MED			0	120	120	12	3	-4.0	6	1	6	-3.06513409961686	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20260903173000	https://www.independent.co.uk/news/world/europe/giorgia-meloni-record-italian-government-b3043999.html
1321336172	20260903	202609	2026	2026.6658											VENCVL	VENEZUELAN	VEN					CVL			0	193	193	19	4	-10.0	3	1	3	-9.97876857749466	0								1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20260903173000	https://www.cbsnews.com/news/ice-officer-charged-doj-christian-castro-minnesota/
1321336173	20260903	202609	2026	2026.6658											ZAF	NORTH WEST	ZAF								0	043	043	04	1	2.8	10	1	10	-4.72727272727272	0								0								0								20260903173000	https://www.chesterstandard.co.uk/news/26520696.a525-near-whitchurch-blocked-crash/
1321336174	20260903	202609	2026	2026.6658											dak	SIOUX			dak						1	042	042	04	1	1.9	10	1	10	2.94117647058824	0								0								0								20260903173000	https://www.dakotanewsnow.com/2026/09/03/lifelight-festival-returns-sioux-falls-september-6/
1321336175	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR																		0	0311	031	03	1	5.2	2	1	2	-1.84426229508196	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20260903173000	https://www.businessday.co.za/companies/2026-09-03-equinix-points-to-data-centres-economic-role-amid-resource-concerns/
1321336176	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR																		1	051	051	05	1	3.4	6	1	6	-6.25	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20260903173000	https://www.sanews.gov.za/south-africa/kzn-treasury-commends-arrests-linked-alleged-fraud
1321336177	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR																		1	112	112	11	3	-2.0	8	1	8	-6.25	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20260903173000	https://www.sanews.gov.za/south-africa/kzn-treasury-commends-arrests-linked-alleged-fraud
1321336178	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR								BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	2.23399355135882	4	Morningside, Gauteng, South Africa	SF	SF06	77346	-26.0775	28.0625	-1262784	4	Morningside, Gauteng, South Africa	SF	SF06	77346	-26.0775	28.0625	-1262784	4	Morningside, Gauteng, South Africa	SF	SF06	77346	-26.0775	28.0625	-1262784	20260903173000	https://www.investegate.co.uk/announcement/rns/premier-african-minerals-ltd--prem/notice-of-gm/9755020
1321336179	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR								BUS	COMPANY						BUS			1	040	040	04	1	1.0	4	1	4	-1.84426229508196	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20260903173000	https://www.businessday.co.za/companies/2026-09-03-equinix-points-to-data-centres-economic-role-amid-resource-concerns/
1321336180	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR								BUS	COMPANY						BUS			1	046	046	04	1	7.0	2	1	2	2.23399355135882	4	Morningside, Gauteng, South Africa	SF	SF06	77346	-26.0775	28.0625	-1262784	4	Morningside, Gauteng, South Africa	SF	SF06	77346	-26.0775	28.0625	-1262784	4	Morningside, Gauteng, South Africa	SF	SF06	77346	-26.0775	28.0625	-1262784	20260903173000	https://www.investegate.co.uk/announcement/rns/premier-african-minerals-ltd--prem/notice-of-gm/9755020
1321336181	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR								BUS	COMPANY						BUS			1	046	046	04	1	7.0	8	1	8	2.23399355135882	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	4	Morningside, Gauteng, South Africa	SF	SF06	77346	-26.0775	28.0625	-1262784	4	Morningside, Gauteng, South Africa	SF	SF06	77346	-26.0775	28.0625	-1262784	20260903173000	https://www.investegate.co.uk/announcement/rns/premier-african-minerals-ltd--prem/notice-of-gm/9755020
1321336182	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR								NGA	NIGERIA	NGA								1	055	055	05	1	7.0	1	1	1	-1.19521912350598	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20260903173000	https://thesun.ng/apologise-for-ridiculing-my-fuel-subsidy-proposal-atiku-tells-tinubu/
1321336183	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR								NGA	NIGERIA	NGA								1	111	111	11	3	-2.0	10	1	10	-4.88372093023256	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20260903173000	https://www.nigerianeye.com/2026/09/tinubu-turning-nigeria-into-graveyard.html
1321336184	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR								NGAGOV	NIGERIA	NGA					GOV			1	055	055	05	1	7.0	1	1	1	-1.19521912350598	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20260903173000	https://thesun.ng/apologise-for-ridiculing-my-fuel-subsidy-proposal-atiku-tells-tinubu/
1321336185	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR								ZAF	CAPE TOWN	ZAF								0	0311	031	03	1	5.2	1	1	1	-1.84426229508196	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20260903173000	https://www.businessday.co.za/companies/2026-09-03-equinix-points-to-data-centres-economic-role-amid-resource-concerns/
1321336186	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR								ZAF	CAPE TOWN	ZAF								0	0311	031	03	1	5.2	1	1	1	-1.84426229508196	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20260903173000	https://www.businessday.co.za/companies/2026-09-03-equinix-points-to-data-centres-economic-role-amid-resource-concerns/
1321336187	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR								ZAF	JOHANNESBURG	ZAF								1	040	040	04	1	1.0	4	1	4	-1.84426229508196	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20260903173000	https://www.businessday.co.za/companies/2026-09-03-equinix-points-to-data-centres-economic-role-amid-resource-concerns/
1321336188	20260903	202609	2026	2026.6658	AFR	AFRICA	AFR								ZAF	NATAL	ZAF								1	051	051	05	1	3.4	2	1	2	-6.25	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20260903173000	https://www.sanews.gov.za/south-africa/kzn-treasury-commends-arrests-linked-alleged-fraud
1321336189	20260903	202609	2026	2026.6658	AFRCOP	AFRICA	AFR					COP													0	190	190	19	4	-10.0	2	1	2	-7.08333333333337	4	Xuma, Eastern Cape, South Africa	SF	SF05	77321	-31.8174	26.7376	-1303957	0								4	Xuma, Eastern Cape, South Africa	SF	SF05	77321	-31.8174	26.7376	-1303957	20260903173000	https://www.sanews.gov.za/south-africa/jcps-concerned-over-ab-xuma-local-municipality-instability
1321336190	20260903	202609	2026	2026.6658	AFRCVL	AFRICA	AFR					CVL			USA	UNITED STATES	USA								1	172	172	17	4	-5.0	2	1	2	-4.65116279069768	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20260903173000	https://dailycaller.com/2026/09/03/african-immigrant-ousman-ceesay-gay-bar-shooting-tucson-cameron-davis-political-activist/
1321336191	20260903	202609	2026	2026.6658	AFRCVL	AFRICA	AFR					CVL			USA	ARIZONA	USA								1	172	172	17	4	-5.0	3	1	3	-4.65116279069768	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20260903173000	https://dailycaller.com/2026/09/03/african-immigrant-ousman-ceesay-gay-bar-shooting-tucson-cameron-davis-political-activist/
1321336192	20260903	202609	2026	2026.6658	AFRCVL	AFRICA	AFR					CVL			USA	ARIZONA	USA								1	193	193	19	4	-10.0	1	1	1	-4.65116279069768	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20260903173000	https://dailycaller.com/2026/09/03/african-immigrant-ousman-ceesay-gay-bar-shooting-tucson-cameron-davis-political-activist/
1321336193	20260903	202609	2026	2026.6658	AFRCVL	AFRICA	AFR					CVL			USA	ARIZONA	USA								1	193	193	19	4	-10.0	1	1	1	-4.65116279069768	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20260903173000	https://dailycaller.com/2026/09/03/african-immigrant-ousman-ceesay-gay-bar-shooting-tucson-cameron-davis-political-activist/
1321336194	20260903	202609	2026	2026.6658	AFRCVL	AFRICA	AFR					CVL			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	1	1	1	-4.65116279069768	1	Gambia	GA	GA		13.5	-15.5	GA	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20260903173000	https://dailycaller.com/2026/09/03/african-immigrant-ousman-ceesay-gay-bar-shooting-tucson-cameron-davis-political-activist/
1321336195	20260903	202609	2026	2026.6658	AFRCVL	AFRICA	AFR					CVL			USA	ARIZONA	USA								1	193	193	19	4	-10.0	2	1	2	-4.65116279069768	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20260903173000	https://dailycaller.com/2026/09/03/african-immigrant-ousman-ceesay-gay-bar-shooting-tucson-cameron-davis-political-activist/
1321336196	20260903	202609	2026	2026.6658	AGO	LUANDA	AGO								BWABUS	BOTSWANA	BWA					BUS			1	036	036	03	1	4.0	3	1	3	4.56521739130435	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20260903173000	https://allafrica.com/stories/202609030574.html
1321336197	20260903	202609	2026	2026.6658	ARE	DUBAI	ARE								TZA	TANZANIA	TZA								1	036	036	03	1	4.0	10	1	10	9.09090909090909	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20260903173000	https://www.thecitizen.co.tz/tanzania/news/entertainment/beyond-the-crown-miss-universe-finalists-offered-dubai-studies-jobs-and-land-5582350
1321336198	20260903	202609	2026	2026.6658	ARG	ROSARIO	ARG																		1	015	015	01	1	0.0	3	1	3	0.69324090121317	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20260903173000	https://kesq.com/news/national-world/cnn-national/2026/09/03/julian-castro-fast-facts-4/
1321336199	20260903	202609	2026	2026.6658	ARG	ARGENTINIAN	ARG								ARGGOV	ARGENTINIAN	ARG					GOV			1	130	130	13	3	-4.4	6	1	6	-0.71530758226038	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260903173000	https://www.express.co.uk/showbiz/tv-radio/2245301/donald-trump-just-dealt-agonising-blow-andy-burnham
1321336200	20260903	202609	2026	2026.6658	ARG	ROSARIO	ARG								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	6	1	6	0.69324090121317	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20260903173000	https://kesq.com/news/national-world/cnn-national/2026/09/03/julian-castro-fast-facts-4/
1321336201	20260903	202609	2026	2026.6658	ARG	ROSARIO	ARG								USA	UNITED STATES	USA								1	015	015	01	1	0.0	2	1	2	0.69324090121317	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20260903173000	https://kesq.com/news/national-world/cnn-national/2026/09/03/julian-castro-fast-facts-4/
1321336202	20260903	202609	2026	2026.6658	ARG	ROSARIO	ARG								USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	0.69324090121317	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20260903173000	https://kesq.com/news/national-world/cnn-national/2026/09/03/julian-castro-fast-facts-4/
1321336203	20260903	202609	2026	2026.6658	ARM	ARMENIA	ARM								ARMOPP	HAYASTAN	ARM					OPP			1	010	010	01	1	0.0	3	1	3	-7.29613733905579	4	Hayastan, , Armenia	AM	AM00	4903	40	45	-2879362	4	Hayastan, , Armenia	AM	AM00	4903	40	45	-2879362	4	Hayastan, , Armenia	AM	AM00	4903	40	45	-2879362	20260903173000	https://www.panorama.am/en/news/2026/09/03/Tsarukyan-detention/3167997
1321336204	20260903	202609	2026	2026.6658	ARM	ARMENIA	ARM								OPPUAF	OPPOSITION FORCES						OPP	UAF		1	080	080	08	2	5.0	2	1	2	-7.29613733905579	4	Hayastan, , Armenia	AM	AM00	4903	40	45	-2879362	4	Hayastan, , Armenia	AM	AM00	4903	40	45	-2879362	4	Hayastan, , Armenia	AM	AM00	4903	40	45	-2879362	20260903173000	https://www.panorama.am/en/news/2026/09/03/Tsarukyan-detention/3167997
1321336205	20260903	202609	2026	2026.6658	ARMOPP	HAYASTAN	ARM					OPP													1	010	010	01	1	0.0	4	1	4	-7.29613733905579	4	Hayastan, , Armenia	AM	AM00	4903	40	45	-2879362	0								4	Hayastan, , Armenia	AM	AM00	4903	40	45	-2879362	20260903173000	https://www.panorama.am/en/news/2026/09/03/Tsarukyan-detention/3167997
1321336206	20260903	202609	2026	2026.6658	AUS	AUSTRALIA	AUS																		0	010	010	01	1	0.0	2	1	2	-4.28571428571429	4	Guildford, Western Australia, Australia	AS	AS08	5547	-31.9	115.967	-1576839	0								4	Guildford, Western Australia, Australia	AS	AS08	5547	-31.9	115.967	-1576839	20260903173000	https://www.smh.com.au/national/western-australia/trolley-trouble-perth-councils-want-supermarkets-to-pay-up-for-abandoned-carts-20260903-p60uaj.html
1321336207	20260903	202609	2026	2026.6658	AUS	AUSTRALIA	AUS																		1	012	012	01	1	-0.4	5	1	5	1.11940298507462	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	0								4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	20260903173000	https://www.smh.com.au/national/western-australia/three-resources-have-dominated-karratha-s-economy-but-a-fourth-is-on-the-rise-20260903-p60u7f.html
1321336208	20260903	202609	2026	2026.6658	AUS	AUSTRALIA	AUS																		0	020	020	02	1	3.0	4	1	4	1.11940298507462	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	0								4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	20260903173000	https://www.smh.com.au/national/western-australia/three-resources-have-dominated-karratha-s-economy-but-a-fourth-is-on-the-rise-20260903-p60u7f.html
1321336209	20260903	202609	2026	2026.6658	AUS	AUSTRALIA	AUS																		0	051	051	05	1	3.4	4	1	4	1.11940298507462	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	0								4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	20260903173000	https://www.smh.com.au/national/western-australia/three-resources-have-dominated-karratha-s-economy-but-a-fourth-is-on-the-rise-20260903-p60u7f.html
1321336210	20260903	202609	2026	2026.6658	AUS	AUSTRALIA	AUS																		0	070	070	07	2	7.0	4	1	4	1.11940298507462	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	0								4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	20260903173000	https://www.smh.com.au/national/western-australia/three-resources-have-dominated-karratha-s-economy-but-a-fourth-is-on-the-rise-20260903-p60u7f.html
1321336211	20260903	202609	2026	2026.6658	AUS	AUSTRALIA	AUS																		0	1712	171	17	4	-9.2	4	1	4	1.11940298507462	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	0								4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	20260903173000	https://www.smh.com.au/national/western-australia/three-resources-have-dominated-karratha-s-economy-but-a-fourth-is-on-the-rise-20260903-p60u7f.html
1321336212	20260903	202609	2026	2026.6658	AUS	MURRAY	AUS																		1	172	172	17	4	-5.0	1	1	1	-5.95744680851064	4	Gatineau, Quebec, Canada	CA	CA10	12755	45.4833	-75.65	-565140	0								4	Gatineau, Quebec, Canada	CA	CA10	12755	45.4833	-75.65	-565140	20260903173000	https://ottawasun.com/news/pedestrian-dead-after-being-stuck-by-bus-on-highway-417
1321336213	20260903	202609	2026	2026.6658	AUS	AUSTRALIA	AUS								AGR	FARMER						AGR			1	012	012	01	1	-0.4	5	1	5	1.11940298507462	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	20260903173000	https://www.smh.com.au/national/western-australia/three-resources-have-dominated-karratha-s-economy-but-a-fourth-is-on-the-rise-20260903-p60u7f.html
1321336214	20260903	202609	2026	2026.6658	AUS	MURRAY	AUS								CAN	CANADA	CAN								1	172	172	17	4	-5.0	4	1	4	-5.95744680851064	4	Gatineau, Quebec, Canada	CA	CA10	12755	45.4833	-75.65	-565140	4	Gatineau, Quebec, Canada	CA	CA10	12755	45.4833	-75.65	-565140	4	Gatineau, Quebec, Canada	CA	CA10	12755	45.4833	-75.65	-565140	20260903173000	https://ottawasun.com/news/pedestrian-dead-after-being-stuck-by-bus-on-highway-417
1321336215	20260903	202609	2026	2026.6658	AUS	AUSTRALIAN	AUS								JUD	FEDERAL COURT						JUD			0	110	110	11	3	-2.0	2	1	2	1.11940298507462	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	4	Burrup Peninsula, Western Australia, Australia	AS	AS08	40197	-20.5583	116.833	40863	4	Burrup Peninsula, Western Australia, Australia	AS	AS08	40197	-20.5583	116.833	40863	20260903173000	https://www.smh.com.au/national/western-australia/three-resources-have-dominated-karratha-s-economy-but-a-fourth-is-on-the-rise-20260903-p60u7f.html
1321336216	20260903	202609	2026	2026.6658	AUS	AUSTRALIAN	AUS								JUD	FEDERAL COURT						JUD			0	110	110	11	3	-2.0	8	1	8	1.11940298507462	4	Burrup Peninsula, Western Australia, Australia	AS	AS08	40197	-20.5583	116.833	40863	4	Burrup Peninsula, Western Australia, Australia	AS	AS08	40197	-20.5583	116.833	40863	4	Burrup Peninsula, Western Australia, Australia	AS	AS08	40197	-20.5583	116.833	40863	20260903173000	https://www.smh.com.au/national/western-australia/three-resources-have-dominated-karratha-s-economy-but-a-fourth-is-on-the-rise-20260903-p60u7f.html
1321336217	20260903	202609	2026	2026.6658	AUS	AUSTRALIA	AUS								MED	WRITER						MED			0	043	043	04	1	2.8	4	1	4	1.11940298507462	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	20260903173000	https://www.smh.com.au/national/western-australia/three-resources-have-dominated-karratha-s-economy-but-a-fourth-is-on-the-rise-20260903-p60u7f.html
1321336218	20260903	202609	2026	2026.6658	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								1	051	051	05	1	3.4	5	1	5	-4.4750430292599	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20260903173000	https://www.medscape.com/viewarticle/antiseizure-medications-pregnancy-linked-increased-risk-poor-2026a1000w5k
1321336219	20260903	202609	2026	2026.6658	AUSGOV	AUSTRALIA	AUS					GOV			AUS	AUSTRALIA	AUS								0	072	072	07	2	8.3	2	1	2	1.11940298507462	4	Burrup Peninsula, Western Australia, Australia	AS	AS08	40197	-20.5583	116.833	40863	4	Burrup Peninsula, Western Australia, Australia	AS	AS08	40197	-20.5583	116.833	40863	4	Burrup Peninsula, Western Australia, Australia	AS	AS08	40197	-20.5583	116.833	40863	20260903173000	https://www.smh.com.au/national/western-australia/three-resources-have-dominated-karratha-s-economy-but-a-fourth-is-on-the-rise-20260903-p60u7f.html
1321336220	20260903	202609	2026	2026.6658	AZE	AZERBAIJAN	AZE								SCGSRB	SERBIA	SRB								0	057	057	05	1	8.0	6	1	6	0.78125	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20260903173000	https://news.az/news/azerbaijan-serbia-agree-on-joint-gas-power-venture
1321336221	20260903	202609	2026	2026.6658	AZE	AZERBAIJAN	AZE								SCGSRB	SERBIA	SRB								0	057	057	05	1	8.0	2	1	2	0.78125	1	Serbia	RI	RI		44	21	RI	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Serbia	RI	RI		44	21	RI	20260903173000	https://news.az/news/azerbaijan-serbia-agree-on-joint-gas-power-venture
1321336222	20260903	202609	2026	2026.6658	AZE	AZERBAIJAN	AZE								SCGSRB	SERBIA	SRB								0	057	057	05	1	8.0	2	1	2	0.78125	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20260903173000	https://news.az/news/azerbaijan-serbia-agree-on-joint-gas-power-venture
1321336223	20260903	202609	2026	2026.6658	AZEGOV	ILHAM ALIYEV	AZE					GOV			SCGSRB	SERBIA	SRB								0	042	042	04	1	1.9	2	1	2	0.78125	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Serbia	RI	RI		44	21	RI	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20260903173000	https://news.az/news/azerbaijan-serbia-agree-on-joint-gas-power-venture
